5-10yr,Lorry,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,na,Changing lane to the right,Slight Injury
1-2yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Unknown,2,1,na,Moving Backward,Slight Injury
5-10yr,Other,No defect,Asphalt roads,Daylight,Normal,Unknown,2,1,3,No distancing,Slight Injury
Above 10yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Collision with pedestrians,2,1,2,Overturning,Slight Injury
Below 1yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,Driving carelessly,Slight Injury
5-10yr,Motorcycle,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,1,1,3,Changing lane to the right,Slight Injury
Above 10yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,3,Driving at high speed,Serious Injury
Below 1yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Normal,Collision with pedestrians,2,1,3,Changing lane to the left,Serious Injury
1-2yr,Motorcycle,No defect,Asphalt roads,Daylight,Normal,Collision with roadside objects,2,2,3,Driving carelessly,Slight Injury
Above 10yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Unknown,2,2,3,No distancing,Slight Injury
Above 10yr,Lorry,No defect,Asphalt roads,Daylight,Normal,Unknown,2,2,3,Moving Backward,Slight Injury
Above 10yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Unknown,3,1,na,No priority to pedestrian,Slight Injury
No Licence,Automobile,No defect,Asphalt roads,Daylight,Normal,Unknown,3,1,3,Moving Backward,Slight Injury
1-2yr,Long lorry,No defect,Asphalt roads,Daylight,Normal,Unknown,3,1,na,Changing lane to the right,Slight Injury
1-2yr,Automobile,No defect,Asphalt roads,Daylight,Raining,Vehicle with vehicle collision,2,4,3,No distancing,Slight Injury
Below 1yr,Minibus,No defect,Asphalt roads,Daylight,Raining,Vehicle with vehicle collision,2,4,3,Driving carelessly,Slight Injury
1-2yr,Lorry,No defect,Asphalt roads,Daylight,Raining,Collision with roadside objects,2,4,na,Changing lane to the right,Slight Injury
2-5yr,Automobile,No defect,Asphalt roads,Daylight,Raining,Collision with roadside objects,2,4,na,Driving carelessly,Slight Injury
5-10yr,Lorry,No defect,Asphalt roads,Daylight,Raining,Vehicle with vehicle collision,2,4,3,Driving to the left,Slight Injury
Above 10yr,Other,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,Changing lane to the right,Slight Injury
2-5yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,na,Changing lane to the right,Slight Injury
Above 10yr,Long lorry,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,na,Driving carelessly,Slight Injury
5-10yr,Lorry,,Gravel roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,Changing lane to the left,Slight Injury
,Long lorry,,Asphalt roads,Daylight,Normal,Rollover,2,2,na,No priority to vehicle,Slight Injury
5-10yr,Automobile,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,2,3,Driving carelessly,Slight Injury
Below 1yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Collision with roadside objects,2,2,3,Changing lane to the right,Slight Injury
2-5yr,Automobile,,Asphalt roads,Daylight,Raining,Collision with pedestrians,2,1,3,Driving carelessly,Slight Injury
2-5yr,Long lorry,,Asphalt roads,Daylight,Raining,Vehicle with vehicle collision,2,1,na,Driving carelessly,Slight Injury
2-5yr,Lorry,,Asphalt roads,Daylight,Raining,Vehicle with vehicle collision,2,1,3,No distancing,Slight Injury
2-5yr,Lorry,,Asphalt roads,Daylight,Raining,Vehicle with vehicle collision,2,1,3,Changing lane to the left,Slight Injury
5-10yr,Long lorry,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,3,1,na,No priority to vehicle,Serious Injury
5-10yr,Turbo,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,3,1,na,Moving Backward,Serious Injury
Above 10yr,Long lorry,No defect,Asphalt roads with some distress,Daylight,Normal,Vehicle with vehicle collision,3,1,3,Moving Backward,Serious Injury
5-10yr,Long lorry,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,3,2,na,No distancing,Slight Injury
5-10yr,Minibus,No defect,Asphalt roads,Daylight,Normal,Collision with roadside objects,3,2,3,Changing lane to the right,Slight Injury
Above 10yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Rollover,3,2,3,Changing lane to the right,Slight Injury
,Automobile,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,1,1,na,Moving Backward,Slight Injury
5-10yr,Automobile,,Asphalt roads,Daylight,Normal,Collision with pedestrians,1,1,3,Driving carelessly,Slight Injury
5-10yr,,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,3,na,Driving carelessly,Slight Injury
Below 1yr,Automobile,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,3,3,No distancing,Slight Injury
,,,Asphalt roads,Daylight,Normal,Collision with pedestrians,2,3,3,No distancing,Slight Injury
5-10yr,Automobile,,Asphalt roads,Daylight,Normal,Collision with pedestrians,1,1,3,No priority to vehicle,Serious Injury
5-10yr,Automobile,,Asphalt roads,Darkness - no lighting,Cloudy,Vehicle with vehicle collision,2,1,na,Driving to the left,Slight Injury
Above 10yr,Long lorry,,Asphalt roads,Darkness - no lighting,Cloudy,Vehicle with vehicle collision,2,1,3,No priority to vehicle,Slight Injury
Above 10yr,Minibus,No defect,Asphalt roads,Daylight,Raining,Vehicle with vehicle collision,2,2,3,No priority to vehicle,Slight Injury
Above 10yr,Minibus,,Asphalt roads,Daylight,Raining,Vehicle with vehicle collision,2,2,na,No priority to vehicle,Slight Injury
Above 10yr,Lorry,No defect,Asphalt roads,Daylight,Raining,Vehicle with vehicle collision,2,2,3,No distancing,Slight Injury
Above 10yr,Lorry,,Asphalt roads,Darkness - lights lit,Normal,Collision with roadside objects,2,4,na,Moving Backward,Fatal Injury
Above 10yr,Automobile,,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,4,3,Changing lane to the right,Fatal Injury
5-10yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,4,3,Driving carelessly,Fatal Injury
2-5yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,4,na,Changing lane to the left,Fatal Injury
Below 1yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,3,1,3,No distancing,Slight Injury
Below 1yr,Long lorry,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,3,1,3,Changing lane to the right,Slight Injury
2-5yr,Long lorry,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,3,1,na,Driving carelessly,Slight Injury
Below 1yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,na,No distancing,Slight Injury
Below 1yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,Overturning,Slight Injury
,,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,1,1,3,No distancing,Fatal Injury
5-10yr,Other,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,2,3,Changing lane to the right,Slight Injury
Below 1yr,Other,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,2,3,No priority to vehicle,Slight Injury
Below 1yr,Lorry,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,1,1,3,Changing lane to the right,Slight Injury
1-2yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,Changing lane to the left,Slight Injury
Above 10yr,Lorry,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,na,No distancing,Slight Injury
Above 10yr,Lorry,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,No priority to pedestrian,Serious Injury
Below 1yr,Motorcycle,No defect,Asphalt roads,Daylight,Normal,Collision with roadside objects,2,1,na,Driving carelessly,Serious Injury
2-5yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,na,No distancing,Slight Injury
2-5yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,Driving carelessly,Slight Injury
Above 10yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,3,Driving carelessly,Fatal Injury
2-5yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,na,Moving Backward,Fatal Injury
2-5yr,,No defect,Asphalt roads,Daylight,Normal,Collision with pedestrians,3,1,na,Overtaking,Serious Injury
1-2yr,Bus,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,3,1,3,No priority to vehicle,Serious Injury
5-10yr,Bus,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,3,1,na,No priority to vehicle,Serious Injury
Below 1yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,3,1,2,Changing lane to the left,Slight Injury
Below 1yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,3,1,na,No priority to vehicle,Slight Injury
,Motorcycle,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,3,1,3,No distancing,Slight Injury
Below 1yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,Moving Backward,Slight Injury
1-2yr,Lorry,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,Changing lane to the right,Slight Injury
2-5yr,Automobile,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,1,2,na,No distancing,Slight Injury
1-2yr,Minibus,,Asphalt roads,Daylight,Normal,Collision with pedestrians,1,2,3,Overtaking,Slight Injury
5-10yr,Other,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,1,1,3,No distancing,Slight Injury
Below 1yr,Automobile,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,1,2,na,Changing lane to the left,Slight Injury
Above 10yr,Minibus,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,1,2,3,Driving carelessly,Slight Injury
5-10yr,,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,No distancing,Serious Injury
Below 1yr,Lorry,No defect,Asphalt roads,Daylight,Normal,Collision with roadside objects,2,1,3,No distancing,Serious Injury
5-10yr,Lorry,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,Changing lane to the right,Slight Injury
5-10yr,Minibus,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,na,Changing lane to the left,Slight Injury
2-5yr,Lorry,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,2,Moving Backward,Slight Injury
Above 10yr,Lorry,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,na,No distancing,Slight Injury
5-10yr,Minibus,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,No distancing,Slight Injury
1-2yr,Bus,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,Driving carelessly,Slight Injury
5-10yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,Moving Backward,Serious Injury
2-5yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Collision with roadside objects,2,1,3,No distancing,Serious Injury
Below 1yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,2,3,Changing lane to the right,Slight Injury
Below 1yr,Other,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,2,3,Driving carelessly,Slight Injury
5-10yr,,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,Driving to the left,Slight Injury
5-10yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,na,Changing lane to the right,Slight Injury
1-2yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Normal,Rollover,1,1,2,Driving carelessly,Slight Injury
,Automobile,,Asphalt roads,Darkness - no lighting,Raining,Vehicle with vehicle collision,2,1,na,Changing lane to the right,Slight Injury
Above 10yr,Lorry,No defect,Asphalt roads with some distress,Darkness - no lighting,Raining,Vehicle with vehicle collision,2,1,na,No priority to vehicle,Slight Injury
1-2yr,Automobile,,Asphalt roads,Daylight,Normal,Collision with roadside objects,3,2,3,Changing lane to the right,Slight Injury
,,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,3,2,2,Turnover,Slight Injury
Above 10yr,Lorry,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,3,2,2,No priority to vehicle,Slight Injury
2-5yr,Lorry,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,Driving at high speed,Serious Injury
5-10yr,Lorry,,Gravel roads,Daylight,Normal,Collision with roadside objects,2,1,3,No distancing,Serious Injury
Below 1yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Collision with roadside objects,2,1,3,No distancing,Slight Injury
5-10yr,Automobile,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,Driving carelessly,Slight Injury
Above 10yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,na,Driving carelessly,Slight Injury
5-10yr,Other,No defect,Asphalt roads,Daylight,Normal,Collision with roadside objects,2,1,2,Moving Backward,Slight Injury
1-2yr,,No defect,Asphalt roads,Daylight,Normal,Collision with roadside objects,1,1,3,No distancing,Serious Injury
,Automobile,No defect,Asphalt roads,Daylight,Raining,Vehicle with vehicle collision,1,1,2,Changing lane to the right,Slight Injury
1-2yr,Motorcycle,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,3,Overtaking,Slight Injury
1-2yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,3,No distancing,Slight Injury
1-2yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Normal,Collision with roadside objects,2,5,3,Overtaking,Slight Injury
5-10yr,Minibus,,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,5,3,Moving Backward,Slight Injury
5-10yr,Long lorry,,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,5,na,No distancing,Slight Injury
5-10yr,,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,5,na,No distancing,Slight Injury
Below 1yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Normal,Rollover,2,5,3,No priority to vehicle,Slight Injury
Above 10yr,Bus,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,3,1,na,No priority to vehicle,Slight Injury
5-10yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,3,1,3,Changing lane to the left,Slight Injury
Below 1yr,Lorry,No defect,Asphalt roads,Daylight,Normal,Collision with pedestrians,3,1,na,No distancing,Slight Injury
Above 10yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,2,Driving carelessly,Slight Injury
5-10yr,Minibus,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,2,Changing lane to the left,Slight Injury
Above 10yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,na,Changing lane to the right,Serious Injury
5-10yr,Bus,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,3,Driving to the left,Serious Injury
1-2yr,Minibus,No defect,Earth roads,Darkness - lights lit,Raining,Collision with roadside objects,2,1,3,Driving at high speed,Slight Injury
1-2yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Raining,Vehicle with vehicle collision,2,1,3,Overtaking,Slight Injury
1-2yr,Lorry,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,na,Changing lane to the right,Slight Injury
2-5yr,Automobile,,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,3,Changing lane to the right,Slight Injury
Above 10yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,1,1,3,Moving Backward,Slight Injury
2-5yr,Minibus,,Asphalt roads,Daylight,Normal,Collision with roadside objects,2,1,3,Moving Backward,Slight Injury
Above 10yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,Changing lane to the left,Slight Injury
2-5yr,Automobile,,Asphalt roads,Darkness - lights lit,Normal,Collision with roadside objects,2,3,3,Moving Backward,Slight Injury
No Licence,Automobile,,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,3,3,No distancing,Slight Injury
1-2yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Normal,Rollover,2,3,3,Moving Backward,Slight Injury
5-10yr,Other,No defect,Asphalt roads with some distress,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,na,Changing lane to the right,Slight Injury
1-2yr,Other,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,2,Changing lane to the left,Slight Injury
Above 10yr,Other,No defect,Asphalt roads,Daylight,Raining and Windy,Vehicle with vehicle collision,1,1,na,No priority to vehicle,Slight Injury
1-2yr,Minibus,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,No distancing,Slight Injury
1-2yr,Lorry,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,No priority to vehicle,Slight Injury
2-5yr,Minibus,No defect,Asphalt roads,Darkness - lights lit,Raining,Collision with pedestrians,3,1,3,Driving carelessly,Slight Injury
1-2yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Raining,Rollover,3,1,na,Changing lane to the right,Slight Injury
1-2yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Raining,Vehicle with vehicle collision,3,1,2,No distancing,Slight Injury
Above 10yr,Automobile,,Asphalt roads,Darkness - lights lit,Normal,Rollover,2,1,3,No distancing,Slight Injury
Above 10yr,Lorry,No defect,Asphalt roads,Darkness - lights lit,Normal,Unknown,2,1,2,Changing lane to the left,Slight Injury
Above 10yr,Lorry,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,1,1,na,Changing lane to the right,Slight Injury
Above 10yr,Lorry,,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,2,2,Changing lane to the right,Slight Injury
1-2yr,Bus,,Asphalt roads,Darkness - lights lit,Normal,Fall from vehicles,2,2,2,Driving carelessly,Slight Injury
5-10yr,Minibus,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,2,na,Moving Backward,Slight Injury
2-5yr,Other,No defect,Asphalt roads,Darkness - lights lit,Normal,Collision with roadside objects,2,5,3,Changing lane to the left,Slight Injury
2-5yr,Minibus,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,5,3,No priority to pedestrian,Slight Injury
5-10yr,Other,,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,5,3,No distancing,Slight Injury
5-10yr,Minibus,,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,5,na,No distancing,Slight Injury
2-5yr,Automobile,,Asphalt roads,Darkness - lights lit,Normal,Collision with pedestrians,2,5,3,Changing lane to the left,Slight Injury
Above 10yr,Automobile,,,Darkness - lights lit,Raining,Vehicle with vehicle collision,2,1,na,Changing lane to the right,Slight Injury
5-10yr,Lorry,,Asphalt roads,Darkness - lights lit,Raining,Vehicle with vehicle collision,2,1,2,Driving carelessly,Slight Injury
Above 10yr,Other,,Asphalt roads,Darkness - lights lit,Normal,Unknown,2,1,na,No distancing,Slight Injury
2-5yr,Lorry,No defect,Asphalt roads,Darkness - lights lit,Normal,Rollover,2,1,na,Changing lane to the left,Slight Injury
2-5yr,Lorry,,Asphalt roads,Daylight,Normal,Collision with roadside objects,2,1,3,Moving Backward,Serious Injury
2-5yr,Bus,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,2,No distancing,Serious Injury
1-2yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,1,1,2,No priority to pedestrian,Serious Injury
5-10yr,Automobile,,Asphalt roads,Daylight,Cloudy,Collision with roadside objects,1,1,3,Changing lane to the left,Slight Injury
2-5yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,2,na,No distancing,Slight Injury
1-2yr,Bus,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,2,3,Driving carelessly,Slight Injury
1-2yr,Lorry,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,2,3,No priority to vehicle,Slight Injury
No Licence,Automobile,No defect,Asphalt roads,Daylight,Raining,Rollover,1,1,na,Changing lane to the right,Slight Injury
5-10yr,Lorry,No defect,Asphalt roads,Daylight,Other,Rollover,1,1,na,Moving Backward,Slight Injury
1-2yr,Automobile,,Asphalt roads,Daylight,Raining,Collision with pedestrians,2,1,3,No priority to vehicle,Serious Injury
2-5yr,Other,,Asphalt roads,Daylight,Raining,Unknown,2,1,3,No priority to pedestrian,Serious Injury
5-10yr,Lorry,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,3,Changing lane to the left,Slight Injury
,,,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,2,Changing lane to the left,Slight Injury
,,,Asphalt roads,Darkness - lights lit,Raining,Collision with pedestrians,1,1,na,Driving carelessly,Fatal Injury
2-5yr,Lorry,No defect,Asphalt roads,Darkness - lights lit,Cloudy,Collision with pedestrians,2,1,na,Moving Backward,Slight Injury
Above 10yr,Other,No defect,Asphalt roads,Darkness - lights lit,Cloudy,Vehicle with vehicle collision,2,1,3,Changing lane to the right,Slight Injury
Above 10yr,Other,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,na,Changing lane to the right,Slight Injury
,Automobile,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,3,No distancing,Slight Injury
Above 10yr,Other,,Asphalt roads,Darkness - lights lit,Windy,Collision with roadside objects,1,1,3,Moving Backward,Slight Injury
,Automobile,,Asphalt roads,Daylight,Raining,Unknown,2,1,3,No distancing,Slight Injury
5-10yr,Minibus,No defect,Asphalt roads,Daylight,Raining,Collision with roadside objects,2,1,2,Driving carelessly,Slight Injury
Above 10yr,Lorry,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,3,No priority to pedestrian,Slight Injury
Above 10yr,,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,3,No priority to vehicle,Slight Injury
,Automobile,No defect,Asphalt roads,Darkness - lights lit,Other,Collision with roadside objects,1,1,3,Moving Backward,Slight Injury
5-10yr,,No defect,Asphalt roads,Darkness - lights lit,Windy,Vehicle with vehicle collision,1,1,3,Changing lane to the right,Slight Injury
Above 10yr,Lorry,No defect,Asphalt roads,Darkness - lights lit,Raining,Vehicle with vehicle collision,1,1,3,No distancing,Slight Injury
Below 1yr,,No defect,Asphalt roads,Darkness - lights lit,Raining,Collision with roadside objects,2,1,3,Driving carelessly,Serious Injury
2-5yr,Lorry,No defect,Asphalt roads,Darkness - lights lit,Raining,Collision with roadside objects,2,1,2,Changing lane to the left,Serious Injury
2-5yr,Automobile,No defect,Asphalt roads,Daylight,Cloudy,Vehicle with vehicle collision,1,1,3,Moving Backward,Slight Injury
5-10yr,Lorry,No defect,Asphalt roads,Darkness - lights lit,Raining,Unknown,2,2,3,No distancing,Slight Injury
,Lorry,No defect,Asphalt roads,Darkness - lights lit,Raining,Vehicle with vehicle collision,2,2,na,Changing lane to the right,Slight Injury
Below 1yr,Other,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,1,2,3,No priority to vehicle,Slight Injury
Above 10yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,1,2,3,Getting off the vehicle improperly,Slight Injury
Below 1yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,3,No distancing,Slight Injury
5-10yr,Lorry,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,na,No distancing,Slight Injury
5-10yr,Lorry,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,1,1,2,Changing lane to the left,Serious Injury
,Other,,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,2,3,No priority to vehicle,Slight Injury
1-2yr,Automobile,,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,2,3,Driving carelessly,Slight Injury
5-10yr,,,Asphalt roads,Darkness - lights lit,Normal,Unknown,2,2,na,Changing lane to the right,Slight Injury
5-10yr,Automobile,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,1,1,3,No distancing,Slight Injury
5-10yr,Lorry,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,2,Changing lane to the right,Slight Injury
5-10yr,Other,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,na,No distancing,Slight Injury
Above 10yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Raining,Vehicle with vehicle collision,3,1,3,Driving carelessly,Slight Injury
5-10yr,Bus,No defect,Asphalt roads,Darkness - lights lit,Raining,Vehicle with vehicle collision,3,1,3,Changing lane to the left,Slight Injury
No Licence,Automobile,No defect,Asphalt roads,Darkness - lights lit,Raining,Vehicle with vehicle collision,3,1,3,Getting off the vehicle improperly,Slight Injury
Below 1yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,Overloading,Serious Injury
5-10yr,Lorry,No defect,Asphalt roads,Daylight,Normal,Collision with roadside objects,2,1,2,Driving carelessly,Serious Injury
5-10yr,Other,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,2,na,Overtaking,Slight Injury
5-10yr,Minibus,No defect,Asphalt roads,Darkness - lights lit,Normal,Collision with pedestrians,2,2,na,No distancing,Slight Injury
5-10yr,Other,No defect,Asphalt roads,Darkness - lights lit,Normal,Unknown,2,2,2,Overturning,Slight Injury
5-10yr,Other,No defect,Asphalt roads,Darkness - lights lit,Normal,Collision with roadside objects,1,1,3,Driving carelessly,Slight Injury
2-5yr,Ridden horse,No defect,Asphalt roads,Daylight,Raining,Vehicle with vehicle collision,2,2,3,No priority to pedestrian,Slight Injury
5-10yr,Lorry,No defect,Asphalt roads,Daylight,Raining,Vehicle with vehicle collision,2,2,3,No distancing,Slight Injury
Above 10yr,Lorry,No defect,Asphalt roads,Daylight,Raining,Vehicle with vehicle collision,2,1,na,No priority to vehicle,Slight Injury
1-2yr,Automobile,No defect,Asphalt roads,Daylight,Raining,Vehicle with vehicle collision,2,1,3,Getting off the vehicle improperly,Slight Injury
Below 1yr,Lorry,,Asphalt roads,Darkness - lights lit,Raining,Vehicle with vehicle collision,1,1,3,No priority to pedestrian,Serious Injury
1-2yr,Automobile,,Asphalt roads,Darkness - lights lit,Raining,Rollover,2,2,3,Changing lane to the right,Slight Injury
5-10yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Raining,Collision with roadside objects,2,2,na,Moving Backward,Slight Injury
Above 10yr,Automobile,,Asphalt roads,Darkness - no lighting,Raining,Vehicle with vehicle collision,1,1,3,Changing lane to the left,Serious Injury
5-10yr,Automobile,,Asphalt roads,Darkness - lights lit,Raining,Collision with roadside objects,1,1,na,No distancing,Slight Injury
